Frame,labels,Labels
746,"['blue', 'bag']",['Cloth'],['blue']
747,"['blue', 'bag']",['Cloth'],['blue']
748,"['blue', 'bag']",['Cloth'],['blue']
749,"['blue', 'bag']",['Cloth'],['blue']
750,"['blue', 'bag']",['Cloth'],['blue']
750,['silence'],[],[]
750,"['soft', 'seat']",['Chair'],['soft']
751,"['soft', 'seat']",['Chair'],['soft']
752,"['soft', 'seat']",['Chair'],['soft']
753,"['soft', 'seat']",['Chair'],['soft']
754,"['soft', 'seat']",['Chair'],['soft']
755,"['soft', 'seat']",['Chair'],['soft']
756,"['soft', 'seat']",['Chair'],['soft']
757,"['soft', 'seat']",['Chair'],['soft']
758,"['soft', 'seat']",['Chair'],['soft']
759,"['soft', 'seat']",['Chair'],['soft']
760,"['soft', 'seat']",['Chair'],['soft']
761,"['soft', 'seat']",['Chair'],['soft']
762,"['soft', 'seat']",['Chair'],['soft']
763,"['soft', 'seat']",['Chair'],['soft']
764,"['soft', 'seat']",['Chair'],['soft']
765,"['soft', 'seat']",['Chair'],['soft']
766,"['soft', 'seat']",['Chair'],['soft']
767,"['soft', 'seat']",['Chair'],['soft']
768,"['soft', 'seat']",['Chair'],['soft']
769,"['soft', 'seat']",['Chair'],['soft']
770,"['soft', 'seat']",['Chair'],['soft']
771,"['soft', 'seat']",['Chair'],['soft']
772,"['soft', 'seat']",['Chair'],['soft']
773,"['soft', 'seat']",['Chair'],['soft']
774,"['soft', 'seat']",['Chair'],['soft']
775,"['soft', 'seat']",['Chair'],['soft']
776,"['soft', 'seat']",['Chair'],['soft']
777,"['soft', 'seat']",['Chair'],['soft']
778,"['soft', 'seat']",['Chair'],['soft']
779,"['soft', 'seat']",['Chair'],['soft']
780,"['soft', 'seat']",['Chair'],['soft']
781,"['soft', 'seat']",['Chair'],['soft']
782,"['soft', 'seat']",['Chair'],['soft']
783,"['soft', 'seat']",['Chair'],['soft']
784,"['soft', 'seat']",['Chair'],['soft']
785,"['soft', 'seat']",['Chair'],['soft']
786,"['soft', 'seat']",['Chair'],['soft']
787,"['soft', 'seat']",['Chair'],['soft']
788,"['soft', 'seat']",['Chair'],['soft']
789,"['soft', 'seat']",['Chair'],['soft']
790,"['soft', 'seat']",['Chair'],['soft']
791,"['soft', 'seat']",['Chair'],['soft']
792,"['soft', 'seat']",['Chair'],['soft']
793,"['soft', 'seat']",['Chair'],['soft']
794,"['soft', 'seat']",['Chair'],['soft']
795,"['soft', 'seat']",['Chair'],['soft']
796,"['soft', 'seat']",['Chair'],['soft']
797,"['soft', 'seat']",['Chair'],['soft']
798,"['soft', 'seat']",['Chair'],['soft']
799,"['soft', 'seat']",['Chair'],['soft']
800,"['soft', 'seat']",['Chair'],['soft']
801,"['soft', 'seat']",['Chair'],['soft']
802,"['soft', 'seat']",['Chair'],['soft']
803,"['soft', 'seat']",['Chair'],['soft']
804,"['soft', 'seat']",['Chair'],['soft']
805,"['soft', 'seat']",['Chair'],['soft']
806,"['soft', 'seat']",['Chair'],['soft']
807,"['soft', 'seat']",['Chair'],['soft']
808,"['soft', 'seat']",['Chair'],['soft']
809,"['soft', 'seat']",['Chair'],['soft']
810,"['soft', 'seat']",['Chair'],['soft']
810,['silence'],[],[]
811,['silence'],[],[]
812,['silence'],[],[]
813,['silence'],[],[]
814,['silence'],[],[]
815,['silence'],[],[]
816,['silence'],[],[]
817,['silence'],[],[]
818,['silence'],[],[]
819,['silence'],[],[]
820,['silence'],[],[]
821,['silence'],[],[]
822,['silence'],[],[]
823,['silence'],[],[]
824,['silence'],[],[]
825,['silence'],[],[]
826,['silence'],[],[]
827,['silence'],[],[]
828,['silence'],[],[]
829,['silence'],[],[]
830,['silence'],[],[]
831,['silence'],[],[]
832,['silence'],[],[]
833,['silence'],[],[]
834,['silence'],[],[]
835,['silence'],[],[]
836,['silence'],[],[]
837,['silence'],[],[]
838,['silence'],[],[]
839,['silence'],[],[]
840,['silence'],[],[]
840,"['u', 'c']",[],[]
841,"['u', 'c']",[],[]
842,"['u', 'c']",[],[]
843,"['u', 'c']",[],[]
844,"['u', 'c']",[],[]
845,"['u', 'c']",[],[]
846,"['u', 'c']",[],[]
847,"['u', 'c']",[],[]
848,"['u', 'c']",[],[]
849,"['u', 'c']",[],[]
850,"['u', 'c']",[],[]
851,"['u', 'c']",[],[]
852,"['u', 'c']",[],[]
853,"['u', 'c']",[],[]
854,"['u', 'c']",[],[]
855,"['u', 'c']",[],[]
856,"['u', 'c']",[],[]
857,"['u', 'c']",[],[]
858,"['u', 'c']",[],[]
859,"['u', 'c']",[],[]
860,"['u', 'c']",[],[]
861,"['u', 'c']",[],[]
862,"['u', 'c']",[],[]
863,"['u', 'c']",[],[]
864,"['u', 'c']",[],[]
865,"['u', 'c']",[],[]
866,"['u', 'c']",[],[]
867,"['u', 'c']",[],[]
868,"['u', 'c']",[],[]
869,"['u', 'c']",[],[]
870,"['u', 'c']",[],[]
870,['silence'],[],[]
871,['silence'],[],[]
872,['silence'],[],[]
873,['silence'],[],[]
874,['silence'],[],[]
875,['silence'],[],[]
876,['silence'],[],[]
877,['silence'],[],[]
878,['silence'],[],[]
879,['silence'],[],[]
880,['silence'],[],[]
881,['silence'],[],[]
882,['silence'],[],[]
883,['silence'],[],[]
884,['silence'],[],[]
885,['silence'],[],[]
886,['silence'],[],[]
887,['silence'],[],[]
888,['silence'],[],[]
889,['silence'],[],[]
890,['silence'],[],[]
891,['silence'],[],[]
892,['silence'],[],[]
893,['silence'],[],[]
894,['silence'],[],[]
895,['silence'],[],[]
896,['silence'],[],[]
897,['silence'],[],[]
898,['silence'],[],[]
899,['silence'],[],[]
900,['silence'],[],[]
900,['wooden'],[],['wooden']
901,['wooden'],[],['wooden']
902,['wooden'],[],['wooden']
903,['wooden'],[],['wooden']
904,['wooden'],[],['wooden']
905,['wooden'],[],['wooden']
906,['wooden'],[],['wooden']
907,['wooden'],[],['wooden']
908,['wooden'],[],['wooden']
909,['wooden'],[],['wooden']
910,['wooden'],[],['wooden']
911,['wooden'],[],['wooden']
912,['wooden'],[],['wooden']
913,['wooden'],[],['wooden']
914,['wooden'],[],['wooden']
915,['wooden'],[],['wooden']
916,['wooden'],[],['wooden']
917,['wooden'],[],['wooden']
918,['wooden'],[],['wooden']
919,['wooden'],[],['wooden']
920,['wooden'],[],['wooden']
921,['wooden'],[],['wooden']
922,['wooden'],[],['wooden']
923,['wooden'],[],['wooden']
924,['wooden'],[],['wooden']
925,['wooden'],[],['wooden']
926,['wooden'],[],['wooden']
927,['wooden'],[],['wooden']
928,['wooden'],[],['wooden']
929,['wooden'],[],['wooden']
930,['wooden'],[],['wooden']
930,['silence'],[],[]
930,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
931,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
932,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
933,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
934,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
935,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
936,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
937,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
938,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
939,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
940,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
941,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
942,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
943,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
944,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
945,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
946,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
947,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
948,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
949,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
950,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
951,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
952,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
953,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
954,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
955,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
956,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
957,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
958,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
959,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
960,"['shoe', 'rack']","['Cloth', 'Shelf']",[]
960,['silence'],[],[]
961,['silence'],[],[]
962,['silence'],[],[]
963,['silence'],[],[]
964,['silence'],[],[]
965,['silence'],[],[]
966,['silence'],[],[]
967,['silence'],[],[]
968,['silence'],[],[]
969,['silence'],[],[]
970,['silence'],[],[]
971,['silence'],[],[]
972,['silence'],[],[]
973,['silence'],[],[]
974,['silence'],[],[]
975,['silence'],[],[]
976,['silence'],[],[]
977,['silence'],[],[]
978,['silence'],[],[]
979,['silence'],[],[]
980,['silence'],[],[]
981,['silence'],[],[]
982,['silence'],[],[]
983,['silence'],[],[]
984,['silence'],[],[]
985,['silence'],[],[]
986,['silence'],[],[]
987,['silence'],[],[]
988,['silence'],[],[]
989,['silence'],[],[]
990,['silence'],[],[]
990,"['wooden', 'door']",[],['wooden']
991,"['wooden', 'door']",[],['wooden']
992,"['wooden', 'door']",[],['wooden']
993,"['wooden', 'door']",[],['wooden']
994,"['wooden', 'door']",[],['wooden']
995,"['wooden', 'door']",[],['wooden']
996,"['wooden', 'door']",[],['wooden']
997,"['wooden', 'door']",[],['wooden']
998,"['wooden', 'door']",[],['wooden']
999,"['wooden', 'door']",[],['wooden']
1000,"['wooden', 'door']",[],['wooden']
1001,"['wooden', 'door']",[],['wooden']
1002,"['wooden', 'door']",[],['wooden']
1003,"['wooden', 'door']",[],['wooden']
1004,"['wooden', 'door']",[],['wooden']
1005,"['wooden', 'door']",[],['wooden']
1006,"['wooden', 'door']",[],['wooden']
1007,"['wooden', 'door']",[],['wooden']
1008,"['wooden', 'door']",[],['wooden']
1009,"['wooden', 'door']",[],['wooden']
1010,"['wooden', 'door']",[],['wooden']
1011,"['wooden', 'door']",[],['wooden']
1012,"['wooden', 'door']",[],['wooden']
1013,"['wooden', 'door']",[],['wooden']
1014,"['wooden', 'door']",[],['wooden']
1015,"['wooden', 'door']",[],['wooden']
1016,"['wooden', 'door']",[],['wooden']
1017,"['wooden', 'door']",[],['wooden']
1018,"['wooden', 'door']",[],['wooden']
1019,"['wooden', 'door']",[],['wooden']
1020,"['wooden', 'door']",[],['wooden']
1021,"['wooden', 'door']",[],['wooden']
1022,"['wooden', 'door']",[],['wooden']
1023,"['wooden', 'door']",[],['wooden']
1024,"['wooden', 'door']",[],['wooden']
1025,"['wooden', 'door']",[],['wooden']
1026,"['wooden', 'door']",[],['wooden']
1027,"['wooden', 'door']",[],['wooden']
1028,"['wooden', 'door']",[],['wooden']
1029,"['wooden', 'door']",[],['wooden']
1030,"['wooden', 'door']",[],['wooden']
1031,"['wooden', 'door']",[],['wooden']
1032,"['wooden', 'door']",[],['wooden']
1033,"['wooden', 'door']",[],['wooden']
1034,"['wooden', 'door']",[],['wooden']
1035,"['wooden', 'door']",[],['wooden']
1036,"['wooden', 'door']",[],['wooden']
1037,"['wooden', 'door']",[],['wooden']
1038,"['wooden', 'door']",[],['wooden']
1039,"['wooden', 'door']",[],['wooden']
1040,"['wooden', 'door']",[],['wooden']
1041,"['wooden', 'door']",[],['wooden']
1042,"['wooden', 'door']",[],['wooden']
1043,"['wooden', 'door']",[],['wooden']
1044,"['wooden', 'door']",[],['wooden']
1045,"['wooden', 'door']",[],['wooden']
1046,"['wooden', 'door']",[],['wooden']
1047,"['wooden', 'door']",[],['wooden']
1048,"['wooden', 'door']",[],['wooden']
1049,"['wooden', 'door']",[],['wooden']
1050,"['wooden', 'door']",[],['wooden']
1050,['silence'],[],[]
1051,['silence'],[],[]
1052,['silence'],[],[]
1053,['silence'],[],[]
1054,['silence'],[],[]
1055,['silence'],[],[]
1056,['silence'],[],[]
1057,['silence'],[],[]
1058,['silence'],[],[]
1059,['silence'],[],[]
1060,['silence'],[],[]
1061,['silence'],[],[]
1062,['silence'],[],[]
1063,['silence'],[],[]
1064,['silence'],[],[]
1065,['silence'],[],[]
1066,['silence'],[],[]
1067,['silence'],[],[]
1068,['silence'],[],[]
1069,['silence'],[],[]
1070,['silence'],[],[]
1071,['silence'],[],[]
1072,['silence'],[],[]
1073,['silence'],[],[]
1074,['silence'],[],[]
1075,['silence'],[],[]
1076,['silence'],[],[]
1077,['silence'],[],[]
1078,['silence'],[],[]
1079,['silence'],[],[]
1080,['silence'],[],[]
1080,[],[],[]
1081,[],[],[]
1082,[],[],[]
1083,[],[],[]
1084,[],[],[]
1085,[],[],[]
1086,[],[],[]
1087,[],[],[]
1088,[],[],[]
1089,[],[],[]
1090,[],[],[]
1091,[],[],[]
1092,[],[],[]
1093,[],[],[]
1094,[],[],[]
1095,[],[],[]
1096,[],[],[]
1097,[],[],[]
1098,[],[],[]
1099,[],[],[]
1100,[],[],[]
1101,[],[],[]
1102,[],[],[]
1103,[],[],[]
1104,[],[],[]
1105,[],[],[]
1106,[],[],[]
1107,[],[],[]
1108,[],[],[]
1109,[],[],[]
1110,[],[],[]
1110,['silence'],[],[]
1110,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1111,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1112,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1113,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1114,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1115,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1116,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1117,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1118,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1119,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1120,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1121,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1122,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1123,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1124,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1125,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1126,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1127,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1128,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1129,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1130,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1131,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1132,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1133,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1134,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1135,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1136,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1137,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1138,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1139,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1140,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1141,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1142,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1143,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1144,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1145,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1146,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1147,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1148,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1149,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1150,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1151,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1152,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1153,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1154,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1155,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1156,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1157,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1158,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1159,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1160,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1161,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1162,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1163,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1164,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1165,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1166,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1167,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1168,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1169,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1170,"['wooden', 'shoe', 'rack']","['Cloth', 'Shelf']",['wooden']
1170,['silence'],[],[]
1170,"['wooden', 'floor']",[],['wooden']
1171,"['wooden', 'floor']",[],['wooden']
1172,"['wooden', 'floor']",[],['wooden']
1173,"['wooden', 'floor']",[],['wooden']
1174,"['wooden', 'floor']",[],['wooden']
1175,"['wooden', 'floor']",[],['wooden']
1176,"['wooden', 'floor']",[],['wooden']
1177,"['wooden', 'floor']",[],['wooden']
1178,"['wooden', 'floor']",[],['wooden']
1179,"['wooden', 'floor']",[],['wooden']
1180,"['wooden', 'floor']",[],['wooden']
1181,"['wooden', 'floor']",[],['wooden']
1182,"['wooden', 'floor']",[],['wooden']
1183,"['wooden', 'floor']",[],['wooden']
1184,"['wooden', 'floor']",[],['wooden']
1185,"['wooden', 'floor']",[],['wooden']
1186,"['wooden', 'floor']",[],['wooden']
1187,"['wooden', 'floor']",[],['wooden']
1188,"['wooden', 'floor']",[],['wooden']
1189,"['wooden', 'floor']",[],['wooden']
1190,"['wooden', 'floor']",[],['wooden']
1191,"['wooden', 'floor']",[],['wooden']
1192,"['wooden', 'floor']",[],['wooden']
1193,"['wooden', 'floor']",[],['wooden']
1194,"['wooden', 'floor']",[],['wooden']
1195,"['wooden', 'floor']",[],['wooden']
1196,"['wooden', 'floor']",[],['wooden']
1197,"['wooden', 'floor']",[],['wooden']
1198,"['wooden', 'floor']",[],['wooden']
1199,"['wooden', 'floor']",[],['wooden']
1200,"['wooden', 'floor']",[],['wooden']
1201,"['wooden', 'floor']",[],['wooden']
1202,"['wooden', 'floor']",[],['wooden']
1203,"['wooden', 'floor']",[],['wooden']
1204,"['wooden', 'floor']",[],['wooden']
1205,"['wooden', 'floor']",[],['wooden']
1206,"['wooden', 'floor']",[],['wooden']
1207,"['wooden', 'floor']",[],['wooden']
1208,"['wooden', 'floor']",[],['wooden']
1209,"['wooden', 'floor']",[],['wooden']
1210,"['wooden', 'floor']",[],['wooden']
1211,"['wooden', 'floor']",[],['wooden']
1212,"['wooden', 'floor']",[],['wooden']
1213,"['wooden', 'floor']",[],['wooden']
1214,"['wooden', 'floor']",[],['wooden']
1215,"['wooden', 'floor']",[],['wooden']
1216,"['wooden', 'floor']",[],['wooden']
1217,"['wooden', 'floor']",[],['wooden']
1218,"['wooden', 'floor']",[],['wooden']
1219,"['wooden', 'floor']",[],['wooden']
1220,"['wooden', 'floor']",[],['wooden']
1221,"['wooden', 'floor']",[],['wooden']
1222,"['wooden', 'floor']",[],['wooden']
1223,"['wooden', 'floor']",[],['wooden']
1224,"['wooden', 'floor']",[],['wooden']
1225,"['wooden', 'floor']",[],['wooden']
1226,"['wooden', 'floor']",[],['wooden']
1227,"['wooden', 'floor']",[],['wooden']
1228,"['wooden', 'floor']",[],['wooden']
1229,"['wooden', 'floor']",[],['wooden']
1230,"['wooden', 'floor']",[],['wooden']
1230,['silence'],[],[]
1231,['silence'],[],[]
1232,['silence'],[],[]
1233,['silence'],[],[]
1234,['silence'],[],[]
1235,['silence'],[],[]
1236,['silence'],[],[]
1237,['silence'],[],[]
1238,['silence'],[],[]
1239,['silence'],[],[]
1240,['silence'],[],[]
1241,['silence'],[],[]
1242,['silence'],[],[]
1243,['silence'],[],[]
1244,['silence'],[],[]
1245,['silence'],[],[]
1246,['silence'],[],[]
1247,['silence'],[],[]
1248,['silence'],[],[]
1249,['silence'],[],[]
1250,['silence'],[],[]
1251,['silence'],[],[]
1252,['silence'],[],[]
1253,['silence'],[],[]
1254,['silence'],[],[]
1255,['silence'],[],[]
1256,['silence'],[],[]
1257,['silence'],[],[]
1258,['silence'],[],[]
1259,['silence'],[],[]
1260,['silence'],[],[]
1261,['silence'],[],[]
1262,['silence'],[],[]
1263,['silence'],[],[]
1264,['silence'],[],[]
1265,['silence'],[],[]
1266,['silence'],[],[]
1267,['silence'],[],[]
1268,['silence'],[],[]
1269,['silence'],[],[]
1270,['silence'],[],[]
1271,['silence'],[],[]
